Time [10ms], UTC, Lat, Lon, Alt [m], Speed [km/h], Course [deg], Fix, NumSat, HDOP
3000, 065523.50, 37.3830700, 23.2480932, 3.20, 0.21, 0.00, 1, 10, 1.03
3010, 065523.60, 37.3830695, 23.2480928, 3.20, 0.35, 0.00, 1, 10, 1.03
3020, 065523.70, 37.3830690, 23.2480928, 3.20, 0.60, 42.98, 1, 10, 1.03
3030, 065523.80, 37.3830685, 23.2480928, 3.20, 0.67, 106.85, 1, 10, 1.03
3040, 065523.90, 37.3830685, 23.2480927, 3.20, 0.30, 0.00, 1, 10, 1.03
3050, 065524.00, 37.3830685, 23.2480927, 3.20, 0.27, 0.00, 1, 10, 1.03
3060, 065524.10, 37.3830682, 23.2480927, 3.20, 0.18, 0.00, 1, 10, 1.03
3070, 065524.20, 37.3830680, 23.2480927, 3.10, 0.32, 0.00, 1, 10, 1.03
3080, 065524.30, 37.3830680, 23.2480925, 3.10, 0.57, 75.11, 1, 10, 1.03
3090, 065524.40, 37.3830680, 23.2480923, 3.10, 0.54, 0.00, 1, 10, 1.03
3100, 065524.50, 37.3830680, 23.2480922, 3.10, 0.49, 45.21, 1, 10, 1.03
3110, 065524.60, 37.3830677, 23.2480922, 3.10, 0.89, 153.93, 1, 10, 1.03
3120, 065524.70, 37.3830673, 23.2480920, 3.10, 0.85, 170.52, 1, 10, 1.03
3130, 065524.80, 37.3830675, 23.2480918, 3.10, 0.40, 140.47, 1, 10, 1.03
3140, 065524.90, 37.3830672, 23.2480918, 3.10, 0.28, 0.00, 1, 10, 1.03
3160, 065525.10, 37.3830673, 23.2480917, 3.00, 0.96, 164.23, 1, 10, 1.03
3170, 065525.20, 37.3830668, 23.2480920, 3.10, 1.29, 150.27, 1, 10, 1.03
3180, 065525.30, 37.3830667, 23.2480918, 3.10, 0.45, 0.00, 1, 10, 1.03
3190, 065525.40, 37.3830672, 23.2480917, 3.00, 0.90, 76.69, 1, 10, 1.15
3200, 065525.50, 37.3830672, 23.2480915, 3.00, 0.49, 0.00, 1, 10, 1.03
3210, 065525.60, 37.3830672, 23.2480915, 3.00, 0.15, 0.00, 1, 10, 1.03
3220, 065525.70, 37.3830670, 23.2480915, 3.00, 0.19, 0.00, 1, 10, 1.03
3230, 065525.80, 37.3830670, 23.2480913, 3.00, 0.09, 0.00, 1, 10, 1.03
3240, 065525.90, 37.3830667, 23.2480915, 3.00, 0.92, 127.49, 1, 10, 1.03
3250, 065526.00, 37.3830667, 23.2480915, 3.00, 0.25, 0.00, 1, 10, 1.03
3260, 065526.10, 37.3830667, 23.2480917, 2.90, 0.48, 0.00, 1, 10, 1.03
3270, 065526.20, 37.3830663, 23.2480913, 2.90, 1.65, 158.78, 1, 10, 1.06
3280, 065526.30, 37.3830663, 23.2480913, 2.90, 0.36, 0.00, 1, 10, 1.03
3290, 065526.40, 37.3830667, 23.2480917, 2.90, 0.95, 0.00, 1, 10, 1.03
3300, 065526.50, 37.3830672, 23.2480913, 2.80, 0.75, 95.78, 1, 10, 1.03
3310, 065526.60, 37.3830667, 23.2480905, 2.80, 2.21, 210.38, 1, 10, 1.03
3320, 065526.70, 37.3830685, 23.2480905, 2.60, 0.89, 231.56, 1, 10, 1.03
3330, 065526.80, 37.3830678, 23.2480900, 2.70, 1.71, 296.01, 1, 10, 1.03
3340, 065526.90, 37.3830677, 23.2480900, 2.70, 1.27, 319.35, 1, 10, 1.03
3360, 065527.10, 37.3830672, 23.2480903, 2.70, 1.61, 102.57, 1, 10, 1.03
3370, 065527.20, 37.3830663, 23.2480902, 2.80, 1.78, 145.64, 1, 10, 1.03
3380, 065527.30, 37.3830663, 23.2480898, 2.80, 0.54, 0.00, 1, 9, 1.37
3390, 065527.40, 37.3830667, 23.2480902, 2.80, 0.74, 0.00, 1, 9, 1.37
3400, 065527.50, 37.3830665, 23.2480898, 2.80, 0.42, 0.00, 1, 9, 1.37
3410, 065527.60, 37.3830663, 23.2480898, 2.90, 0.57, 155.80, 1, 9, 1.37
3420, 065527.70, 37.3830670, 23.2480898, 2.70, 0.05, 0.00, 1, 9, 1.37
3430, 065527.80, 37.3830672, 23.2480897, 2.70, 0.36, 0.00, 1, 9, 1.37
3440, 065527.90, 37.3830667, 23.2480897, 2.80, 0.18, 0.00, 1, 9, 1.37
3460, 065528.10, 37.3830672, 23.2480895, 2.70, 0.16, 0.00, 1, 9, 1.37
3470, 065528.20, 37.3830667, 23.2480897, 2.80, 1.04, 145.98, 1, 9, 1.37
3480, 065528.30, 37.3830668, 23.2480895, 2.80, 0.09, 0.00, 1, 9, 1.37
3490, 065528.40, 37.3830672, 23.2480893, 2.70, 0.48, 103.59, 1, 9, 2.04
3500, 065528.50, 37.3830672, 23.2480895, 2.70, 0.50, 98.43, 1, 9, 2.04
3510, 065528.60, 37.3830670, 23.2480893, 2.70, 0.08, 0.00, 1, 9, 2.04
3520, 065528.70, 37.3830665, 23.2480893, 2.70, 0.39, 122.95, 1, 9, 1.37
3530, 065528.80, 37.3830665, 23.2480892, 2.70, 0.28, 0.00, 1, 9, 1.37
3540, 065528.90, 37.3830663, 23.2480892, 2.70, 0.32, 0.00, 1, 9, 1.40
3560, 065529.10, 37.3830657, 23.2480890, 2.80, 0.24, 0.00, 1, 9, 1.37
3570, 065529.20, 37.3830655, 23.2480890, 2.80, 0.17, 0.00, 1, 9, 1.37
3580, 065529.30, 37.3830653, 23.2480890, 2.80, 0.05, 0.00, 1, 9, 1.37
3590, 065529.40, 37.3830650, 23.2480890, 2.80, 0.08, 0.00, 1, 9, 1.37
3600, 065529.50, 37.3830647, 23.2480888, 2.80, 0.17, 0.00, 1, 9, 1.37
3610, 065529.60, 37.3830647, 23.2480888, 2.80, 0.43, 36.82, 1, 9, 1.40
3620, 065529.70, 37.3830645, 23.2480888, 2.80, 0.34, 0.00, 1, 9, 1.37
3630, 065529.80, 37.3830643, 23.2480890, 2.80, 0.69, 76.12, 1, 9, 1.37
3640, 065529.90, 37.3830643, 23.2480895, 2.80, 1.82, 75.01, 1, 9, 1.37
3660, 065530.00, 37.3830642, 23.2480900, 2.80, 1.29, 81.73, 1, 9, 1.37
3670, 065530.20, 37.3830635, 23.2480895, 2.80, 0.32, 0.00, 1, 9, 1.37
3680, 065530.30, 37.3830633, 23.2480895, 2.80, 0.22, 0.00, 1, 9, 1.37
3690, 065530.40, 37.3830633, 23.2480893, 2.80, 0.41, 0.00, 1, 9, 1.37
3700, 065530.50, 37.3830630, 23.2480893, 2.80, 0.33, 0.00, 1, 9, 1.37
3710, 065530.60, 37.3830628, 23.2480892, 2.80, 0.09, 0.00, 1, 9, 1.37
3720, 065530.70, 37.3830627, 23.2480892, 2.80, 0.06, 0.00, 1, 9, 1.37
3730, 065530.80, 37.3830625, 23.2480892, 2.80, 0.17, 0.00, 1, 9, 1.37
3740, 065530.90, 37.3830623, 23.2480893, 2.90, 0.14, 0.00, 1, 9, 1.37
3750, 065530.90, 37.3830623, 23.2480893, 2.80, 0.14, 0.00, 1, 9, 1.37
3760, 065531.10, 37.3830618, 23.2480893, 2.90, 0.17, 0.00, 1, 9, 1.37
3770, 065531.20, 37.3830617, 23.2480892, 2.90, 0.30, 0.00, 1, 9, 1.37
3780, 065531.30, 37.3830617, 23.2480892, 2.90, 0.14, 0.00, 1, 9, 1.37
3790, 065531.40, 37.3830615, 23.2480893, 2.90, 0.31, 0.00, 1, 10, 1.03
3800, 065531.50, 37.3830615, 23.2480893, 2.90, 0.35, 0.00, 1, 10, 1.03
3810, 065531.50, 37.3830615, 23.2480893, 2.90, 0.35, 0.00, 1, 10, 1.03
3820, 065531.60, 37.3830615, 23.2480893, 2.90, 0.31, 0.00, 1, 10, 1.03
3830, 065531.70, 37.3830612, 23.2480895, 2.90, 0.13, 0.00, 1, 10, 1.03
3840, 065531.80, 37.3830610, 23.2480895, 2.90, 0.41, 198.85, 1, 10, 1.03
3850, 065531.90, 37.3830610, 23.2480895, 2.90, 0.81, 332.19, 1, 10, 1.03
3860, 065532.00, 37.3830608, 23.2480895, 2.90, 0.27, 0.00, 1, 10, 1.18
3870, 065532.10, 37.3830608, 23.2480893, 2.90, 0.42, 329.67, 1, 10, 1.03
3880, 065532.20, 37.3830607, 23.2480895, 2.90, 0.20, 0.00, 1, 10, 1.03
3890, 065532.30, 37.3830605, 23.2480893, 2.90, 0.57, 275.44, 1, 10, 1.03
3900, 065532.50, 37.3830607, 23.2480892, 2.90, 0.65, 340.11, 1, 10, 1.03
3910, 065532.50, 37.3830607, 23.2480892, 2.80, 0.65, 340.11, 1, 10, 1.03
3920, 065532.60, 37.3830602, 23.2480893, 2.90, 0.89, 53.15, 1, 10, 1.03
3930, 065532.70, 37.3830605, 23.2480890, 2.80, 1.58, 338.63, 1, 10, 1.03
3940, 065532.80, 37.3830605, 23.2480890, 2.80, 0.36, 0.00, 1, 10, 1.03
3950, 065532.90, 37.3830605, 23.2480890, 2.80, 0.19, 0.00, 1, 10, 1.03
3960, 065533.00, 37.3830605, 23.2480888, 2.80, 0.37, 337.46, 1, 10, 1.03
3970, 065533.10, 37.3830600, 23.2480890, 2.90, 0.73, 133.32, 1, 10, 1.03
3980, 065533.20, 37.3830597, 23.2480892, 2.90, 0.83, 144.27, 1, 10, 1.03
3990, 065533.30, 37.3830598, 23.2480888, 2.90, 0.71, 202.06, 1, 10, 1.03
4000, 065533.40, 37.3830597, 23.2480890, 2.90, 0.29, 0.00, 1, 10, 1.03
4010, 065533.50, 37.3830598, 23.2480890, 2.80, 0.09, 0.00, 1, 10, 1.03
4020, 065533.60, 37.3830593, 23.2480892, 2.90, 0.20, 0.00, 1, 10, 1.03
4030, 065533.70, 37.3830595, 23.2480892, 2.80, 0.15, 0.00, 1, 10, 1.03
4040, 065533.80, 37.3830597, 23.2480893, 2.80, 0.42, 257.18, 1, 10, 1.03
4050, 065533.90, 37.3830595, 23.2480893, 2.80, 0.24, 0.00, 1, 10, 1.03
4060, 065534.00, 37.3830593, 23.2480893, 2.80, 0.40, 269.89, 1, 10, 1.03
4070, 065534.10, 37.3830595, 23.2480893, 2.80, 0.75, 346.20, 1, 10, 1.03
4080, 065534.20, 37.3830593, 23.2480897, 2.80, 0.58, 15.54, 1, 10, 1.03
4090, 065534.30, 37.3830593, 23.2480897, 2.80, 0.26, 0.00, 1, 10, 1.03
4100, 065534.40, 37.3830593, 23.2480898, 2.80, 0.56, 19.62, 1, 10, 1.03
4110, 065534.50, 37.3830592, 23.2480898, 2.80, 0.21, 0.00, 1, 10, 1.03
4120, 065534.60, 37.3830590, 23.2480902, 2.80, 0.79, 43.42, 1, 10, 1.03
4130, 065534.70, 37.3830587, 23.2480903, 2.80, 0.60, 92.89, 1, 10, 1.03
4140, 065534.80, 37.3830587, 23.2480902, 2.80, 0.63, 22.82, 1, 10, 1.03
4150, 065534.90, 37.3830585, 23.2480903, 2.80, 0.19, 0.00, 1, 10, 1.03
4160, 065535.00, 37.3830583, 23.2480903, 2.80, 0.04, 0.00, 1, 10, 1.03
4170, 065535.00, 37.3830583, 23.2480903, 2.90, 0.04, 0.00, 1, 10, 1.03
4180, 065535.20, 37.3830582, 23.2480905, 2.90, 0.08, 0.00, 1, 11, 0.93
4190, 065535.30, 37.3830580, 23.2480907, 2.90, 0.22, 0.00, 1, 11, 0.93
4200, 065535.40, 37.3830578, 23.2480907, 2.90, 0.33, 0.00, 1, 11, 0.93
4210, 065535.50, 37.3830577, 23.2480910, 2.90, 0.25, 0.00, 1, 11, 0.93
4220, 065535.60, 37.3830575, 23.2480910, 2.90, 0.25, 0.00, 1, 11, 0.93
4230, 065535.70, 37.3830573, 23.2480912, 2.90, 0.11, 0.00, 1, 11, 0.93
4240, 065535.80, 37.3830570, 23.2480913, 2.90, 0.34, 0.00, 1, 11, 0.93
4250, 065535.90, 37.3830568, 23.2480913, 2.90, 0.15, 0.00, 1, 11, 0.93
4260, 065536.00, 37.3830565, 23.2480915, 2.90, 0.09, 0.00, 1, 11, 0.93
4270, 065536.00, 37.3830565, 23.2480915, 3.00, 0.09, 0.00, 1, 11, 0.93
4280, 065536.20, 37.3830560, 23.2480917, 3.00, 0.65, 121.63, 1, 11, 0.93
4290, 065536.30, 37.3830557, 23.2480918, 3.00, 0.18, 0.00, 1, 11, 0.93
4300, 065536.40, 37.3830553, 23.2480918, 3.10, 0.39, 144.70, 1, 11, 0.93
4310, 065536.50, 37.3830543, 23.2480920, 3.10, 2.58, 175.47, 1, 11, 0.93
4320, 065536.60, 37.3830547, 23.2480920, 3.00, 1.07, 189.30, 1, 11, 0.93
4330, 065536.70, 37.3830545, 23.2480922, 3.10, 0.79, 143.12, 1, 11, 0.93
4340, 065536.80, 37.3830545, 23.2480923, 3.00, 0.50, 0.00, 1, 11, 1.06
4350, 065536.90, 37.3830545, 23.2480922, 3.00, 1.09, 211.60, 1, 11, 0.94
4360, 065537.00, 37.3830542, 23.2480923, 3.00, 1.11, 170.18, 1, 11, 0.94
4370, 065537.10, 37.3830542, 23.2480925, 3.00, 0.53, 0.00, 1, 11, 0.93
4380, 065537.20, 37.3830540, 23.2480918, 3.00, 1.55, 226.50, 1, 11, 0.93
4390, 065537.30, 37.3830538, 23.2480917, 3.00, 0.07, 0.00, 1, 11, 0.93
4400, 065537.40, 37.3830537, 23.2480913, 3.10, 0.63, 0.00, 1, 11, 0.93
4410, 065537.50, 37.3830537, 23.2480912, 3.10, 0.37, 0.00, 1, 11, 0.93
4420, 065537.60, 37.3830535, 23.2480910, 3.10, 0.41, 0.00, 1, 11, 0.93
4430, 065537.70, 37.3830535, 23.2480910, 3.10, 0.70, 217.91, 1, 11, 0.93
4440, 065537.80, 37.3830535, 23.2480910, 3.00, 0.29, 0.00, 1, 11, 0.93
4450, 065537.90, 37.3830535, 23.2480912, 3.00, 0.40, 0.00, 1, 11, 0.93
4470, 065538.00, 37.3830535, 23.2480907, 3.10, 0.93, 274.15, 1, 11, 0.93
4480, 065538.20, 37.3830537, 23.2480907, 3.00, 0.09, 0.00, 1, 11, 0.94
4490, 065538.30, 37.3830537, 23.2480907, 3.00, 0.32, 0.00, 1, 11, 0.94
4500, 065538.40, 37.3830537, 23.2480907, 3.00, 0.47, 271.45, 1, 11, 0.94
4510, 065538.50, 37.3830538, 23.2480910, 2.90, 0.50, 3.68, 1, 11, 1.01
4520, 065538.60, 37.3830538, 23.2480910, 2.90, 0.13, 0.00, 1, 11, 1.01
4530, 065538.70, 37.3830537, 23.2480908, 2.90, 0.59, 257.64, 1, 11, 1.01
4540, 065538.80, 37.3830538, 23.2480912, 2.80, 0.16, 0.00, 1, 11, 1.00
4550, 065538.90, 37.3830535, 23.2480912, 2.80, 1.44, 197.77, 1, 11, 1.00
4570, 065539.00, 37.3830540, 23.2480913, 2.80, 1.32, 263.05, 1, 11, 1.00
4580, 065539.20, 37.3830543, 23.2480912, 2.70, 0.14, 0.00, 1, 11, 1.00
4590, 065539.30, 37.3830547, 23.2480913, 2.60, 0.71, 287.35, 1, 11, 1.00
4600, 065539.40, 37.3830545, 23.2480910, 2.70, 0.44, 0.00, 1, 11, 0.93
4610, 065539.50, 37.3830548, 23.2480912, 2.60, 0.29, 0.00, 1, 11, 0.93
4620, 065539.60, 37.3830552, 23.2480910, 2.60, 0.77, 324.17, 1, 11, 1.06
4630, 065539.70, 37.3830552, 23.2480912, 2.60, 0.68, 339.31, 1, 11, 1.06
4640, 065539.80, 37.3830553, 23.2480913, 2.50, 0.72, 18.81, 1, 11, 1.06
4650, 065539.90, 37.3830552, 23.2480912, 2.50, 0.27, 0.00, 1, 11, 0.93
4670, 065540.10, 37.3830552, 23.2480917, 2.60, 2.25, 85.31, 1, 11, 0.93
4680, 065540.20, 37.3830545, 23.2480913, 2.60, 1.89, 145.76, 1, 11, 0.93
4690, 065540.30, 37.3830547, 23.2480913, 2.60, 0.73, 125.36, 1, 11, 0.93
4700, 065540.40, 37.3830548, 23.2480912, 2.60, 0.81, 46.67, 1, 11, 0.93
4710, 065540.50, 37.3830547, 23.2480912, 2.60, 0.53, 101.43, 1, 11, 0.93
4720, 065540.60, 37.3830547, 23.2480913, 2.50, 0.59, 130.50, 1, 11, 0.93
4730, 065540.70, 37.3830545, 23.2480912, 2.50, 0.14, 0.00, 1, 11, 0.93
4740, 065540.80, 37.3830547, 23.2480912, 2.50, 0.21, 0.00, 1, 11, 0.93
4750, 065540.90, 37.3830547, 23.2480912, 2.50, 0.14, 0.00, 1, 11, 0.93
4770, 065541.00, 37.3830545, 23.2480912, 2.50, 0.02, 0.00, 1, 11, 0.93
4780, 065541.20, 37.3830542, 23.2480912, 2.60, 0.34, 0.00, 1, 11, 0.93
4790, 065541.30, 37.3830540, 23.2480908, 2.60, 0.49, 191.70, 1, 11, 0.93
4800, 065541.40, 37.3830545, 23.2480910, 2.60, 1.27, 353.88, 1, 11, 0.93
4810, 065541.50, 37.3830542, 23.2480912, 2.60, 1.05, 64.52, 1, 11, 0.93
4820, 065541.60, 37.3830542, 23.2480910, 2.60, 0.57, 50.05, 1, 11, 0.93
4830, 065541.70, 37.3830545, 23.2480910, 2.60, 0.40, 17.00, 1, 11, 0.93
4840, 065541.80, 37.3830545, 23.2480910, 2.60, 0.29, 0.00, 1, 11, 0.93
4850, 065541.90, 37.3830545, 23.2480912, 2.70, 0.13, 0.00, 1, 11, 0.93
4870, 065542.00, 37.3830545, 23.2480913, 2.60, 0.44, 111.88, 1, 11, 0.93
4880, 065542.20, 37.3830547, 23.2480915, 2.60, 0.24, 0.00, 1, 11, 1.23
4890, 065542.30, 37.3830545, 23.2480915, 2.60, 0.39, 101.60, 1, 11, 0.93
4900, 065542.40, 37.3830545, 23.2480917, 2.60, 0.25, 0.00, 1, 11, 0.93
4910, 065542.50, 37.3830545, 23.2480917, 2.60, 0.24, 0.00, 1, 11, 0.93
4920, 065542.60, 37.3830545, 23.2480918, 2.60, 0.38, 24.42, 1, 11, 1.23
4930, 065542.70, 37.3830543, 23.2480920, 2.70, 0.44, 60.10, 1, 11, 1.23
4940, 065542.80, 37.3830540, 23.2480920, 2.70, 0.47, 160.90, 1, 11, 1.23
4950, 065542.90, 37.3830540, 23.2480922, 2.70, 0.17, 0.00, 1, 11, 1.23
4960, 065542.90, 37.3830540, 23.2480922, 2.70, 0.17, 0.00, 1, 11, 1.23
4970, 065543.00, 37.3830542, 23.2480920, 2.70, 0.70, 223.91, 1, 11, 1.23
4980, 065543.20, 37.3830542, 23.2480925, 2.70, 1.03, 165.42, 1, 11, 1.23
4990, 065543.30, 37.3830538, 23.2480922, 2.70, 0.84, 200.07, 1, 11, 0.93
5000, 065543.40, 37.3830543, 23.2480927, 2.70, 1.08, 96.25, 1, 11, 0.93
5010, 065543.50, 37.3830543, 23.2480927, 2.70, 0.25, 0.00, 1, 11, 0.93
5020, 065543.60, 37.3830543, 23.2480930, 2.60, 0.56, 0.00, 1, 11, 0.93
5030, 065543.70, 37.3830543, 23.2480930, 2.60, 0.40, 0.00, 1, 11, 0.93
5040, 065543.80, 37.3830538, 23.2480925, 2.60, 0.67, 128.57, 1, 11, 0.93
5050, 065543.90, 37.3830540, 23.2480927, 2.60, 0.37, 0.00, 1, 11, 0.93
5060, 065543.90, 37.3830540, 23.2480927, 2.60, 0.37, 0.00, 1, 11, 0.93
5070, 065544.00, 37.3830537, 23.2480925, 2.60, 0.01, 0.00, 1, 11, 0.93
5080, 065544.20, 37.3830538, 23.2480925, 2.60, 0.81, 48.05, 1, 11, 0.93
5090, 065544.20, 37.3830538, 23.2480925, 2.50, 0.81, 48.05, 1, 11, 0.93
5100, 065544.40, 37.3830535, 23.2480920, 2.60, 0.73, 0.00, 1, 11, 0.93
5110, 065544.50, 37.3830538, 23.2480918, 2.60, 1.37, 5.56, 1, 11, 0.93
5120, 065544.60, 37.3830537, 23.2480920, 2.50, 0.49, 0.00, 1, 11, 0.93
5130, 065544.70, 37.3830535, 23.2480917, 2.50, 0.83, 347.41, 1, 11, 0.93
5140, 065544.80, 37.3830535, 23.2480917, 2.60, 0.26, 0.00, 1, 11, 0.93
5150, 065544.80, 37.3830535, 23.2480917, 2.60, 0.26, 0.00, 1, 11, 0.93
5160, 065544.90, 37.3830535, 23.2480917, 2.50, 0.35, 0.00, 1, 11, 0.93
5170, 065545.00, 37.3830535, 23.2480917, 2.50, 0.62, 44.31, 1, 11, 0.93
5180, 065545.20, 37.3830530, 23.2480918, 2.50, 0.85, 126.38, 1, 11, 0.93
5190, 065545.20, 37.3830530, 23.2480918, 2.60, 0.85, 126.38, 1, 11, 1.23
5200, 065545.30, 37.3830530, 23.2480918, 2.60, 0.50, 86.47, 1, 11, 1.25
5210, 065545.40, 37.3830528, 23.2480920, 2.60, 0.67, 138.55, 1, 11, 1.23
5220, 065545.50, 37.3830528, 23.2480918, 2.50, 0.25, 0.00, 1, 11, 0.93
5230, 065545.70, 37.3830527, 23.2480917, 2.50, 0.28, 0.00, 1, 11, 0.93
5240, 065545.70, 37.3830527, 23.2480917, 2.50, 0.28, 0.00, 1, 11, 0.93
5250, 065545.80, 37.3830525, 23.2480917, 2.50, 0.38, 0.00, 1, 11, 0.93
5260, 065545.90, 37.3830525, 23.2480917, 2.50, 0.16, 0.00, 1, 11, 0.93
5270, 065546.00, 37.3830525, 23.2480915, 2.50, 0.27, 0.00, 1, 11, 0.93
5280, 065546.20, 37.3830533, 23.2480913, 2.50, 2.11, 6.92, 1, 11, 0.93
5290, 065546.20, 37.3830533, 23.2480913, 2.40, 2.11, 6.92, 1, 11, 0.93
5300, 065546.30, 37.3830530, 23.2480913, 2.40, 0.60, 17.61, 1, 11, 0.93
5310, 065546.40, 37.3830528, 23.2480912, 2.40, 0.59, 0.00, 1, 11, 0.93
5320, 065546.50, 37.3830527, 23.2480912, 2.30, 0.72, 0.00, 1, 11, 0.93
5330, 065546.60, 37.3830523, 23.2480912, 2.30, 0.99, 120.46, 1, 11, 0.93
5340, 065546.70, 37.3830522, 23.2480910, 2.30, 0.50, 141.26, 1, 11, 0.93
5350, 065546.80, 37.3830520, 23.2480910, 2.30, 0.40, 0.00, 1, 11, 0.93
5360, 065546.90, 37.3830520, 23.2480912, 2.30, 0.39, 0.00, 1, 11, 0.93
5370, 065547.00, 37.3830520, 23.2480912, 2.40, 0.44, 81.16, 1, 11, 1.07
5380, 065547.10, 37.3830518, 23.2480908, 2.40, 1.49, 219.01, 1, 11, 1.07
5390, 065547.20, 37.3830518, 23.2480907, 2.40, 0.56, 0.00, 1, 12, 0.98
5400, 065547.30, 37.3830522, 23.2480908, 2.30, 0.27, 0.00, 1, 12, 0.98
5410, 065547.40, 37.3830522, 23.2480910, 2.20, 0.29, 0.00, 1, 12, 0.98
5420, 065547.50, 37.3830523, 23.2480907, 2.20, 1.12, 260.07, 1, 12, 0.98
5430, 065547.60, 37.3830525, 23.2480908, 2.20, 0.71, 299.10, 1, 12, 0.98
5440, 065547.70, 37.3830525, 23.2480910, 2.20, 0.40, 0.00, 1, 12, 0.98
5450, 065547.80, 37.3830525, 23.2480912, 2.20, 0.52, 353.64, 1, 12, 0.98
5460, 065547.90, 37.3830525, 23.2480912, 2.20, 0.23, 0.00, 1, 12, 0.86
5470, 065548.00, 37.3830527, 23.2480913, 2.20, 0.71, 0.87, 1, 12, 0.86
5490, 065548.20, 37.3830528, 23.2480918, 2.10, 1.31, 44.51, 1, 12, 0.86
5500, 065548.30, 37.3830533, 23.2480923, 2.10, 1.82, 43.08, 1, 12, 0.86
5510, 065548.40, 37.3830533, 23.2480922, 2.10, 0.59, 0.00, 1, 12, 0.86
5520, 065548.50, 37.3830533, 23.2480925, 2.10, 1.00, 51.50, 1, 12, 0.86
5530, 065548.60, 37.3830528, 23.2480925, 2.10, 0.98, 113.81, 1, 12, 0.86
5540, 065548.70, 37.3830530, 23.2480925, 2.00, 0.80, 62.44, 1, 12, 0.86
5550, 065548.80, 37.3830530, 23.2480920, 2.10, 0.87, 22.81, 1, 12, 0.86
5560, 065548.90, 37.3830527, 23.2480927, 2.10, 1.71, 98.76, 1, 12, 0.86
5570, 065549.00, 37.3830530, 23.2480937, 2.00, 2.12, 90.60, 1, 12, 0.86
5580, 065549.10, 37.3830525, 23.2480935, 2.00, 2.20, 154.38, 1, 12, 0.86
5590, 065549.20, 37.3830515, 23.2480938, 2.10, 2.87, 142.58, 1, 12, 0.90
5600, 065549.30, 37.3830512, 23.2480938, 2.10, 1.08, 142.19, 1, 12, 0.86
5610, 065549.40, 37.3830513, 23.2480938, 2.10, 0.50, 0.00, 1, 12, 0.86
5620, 065549.50, 37.3830515, 23.2480938, 2.10, 0.39, 0.00, 1, 12, 0.86
5630, 065549.60, 37.3830513, 23.2480937, 2.10, 0.25, 0.00, 1, 12, 0.86
5640, 065549.70, 37.3830513, 23.2480937, 2.10, 0.16, 0.00, 1, 12, 0.86
5650, 065549.80, 37.3830512, 23.2480938, 2.10, 0.47, 0.00, 1, 12, 0.98
5660, 065549.90, 37.3830513, 23.2480937, 2.10, 0.60, 40.75, 1, 12, 0.98
5670, 065550.00, 37.3830512, 23.2480937, 2.10, 0.24, 0.00, 1, 12, 0.98
5680, 065550.10, 37.3830510, 23.2480937, 2.10, 0.07, 0.00, 1, 12, 0.98
5690, 065550.20, 37.3830512, 23.2480938, 2.00, 0.37, 0.00, 1, 12, 0.98
5700, 065550.30, 37.3830512, 23.2480937, 2.00, 0.47, 14.89, 1, 12, 0.98
5710, 065550.40, 37.3830512, 23.2480935, 2.10, 0.34, 0.00, 1, 12, 0.98
5720, 065550.50, 37.3830510, 23.2480935, 2.10, 0.64, 111.29, 1, 12, 0.98
5730, 065550.60, 37.3830507, 23.2480935, 2.10, 1.00, 140.87, 1, 12, 0.98
5740, 065550.70, 37.3830508, 23.2480935, 2.10, 0.28, 0.00, 1, 12, 0.98
5750, 065550.80, 37.3830508, 23.2480933, 2.10, 0.16, 0.00, 1, 12, 0.86
5760, 065550.90, 37.3830508, 23.2480932, 2.10, 0.26, 0.00, 1, 12, 0.86
5770, 065551.00, 37.3830508, 23.2480932, 2.10, 0.09, 0.00, 1, 12, 0.86
5780, 065551.10, 37.3830508, 23.2480932, 2.00, 0.13, 0.00, 1, 12, 0.86
5790, 065551.20, 37.3830508, 23.2480932, 2.00, 0.18, 0.00, 1, 12, 0.86
5800, 065551.30, 37.3830508, 23.2480932, 2.00, 0.29, 0.00, 1, 12, 0.86
5810, 065551.40, 37.3830508, 23.2480932, 2.00, 0.15, 0.00, 1, 12, 0.86
5820, 065551.50, 37.3830510, 23.2480932, 2.00, 0.20, 0.00, 1, 12, 0.86
5830, 065551.60, 37.3830508, 23.2480932, 1.90, 0.28, 0.00, 1, 12, 0.86
5840, 065551.70, 37.3830508, 23.2480930, 1.90, 0.10, 0.00, 1, 12, 0.86
5850, 065551.80, 37.3830508, 23.2480932, 1.90, 0.23, 0.00, 1, 12, 0.86
5860, 065551.90, 37.3830508, 23.2480930, 1.90, 0.12, 0.00, 1, 12, 0.86
5870, 065552.00, 37.3830508, 23.2480927, 1.90, 0.53, 190.73, 1, 12, 0.86
5880, 065552.10, 37.3830510, 23.2480927, 1.80, 0.15, 0.00, 1, 12, 0.86
5890, 065552.20, 37.3830508, 23.2480927, 1.80, 0.27, 0.00, 1, 12, 0.86
5900, 065552.30, 37.3830508, 23.2480925, 1.80, 0.28, 0.00, 1, 12, 0.86
5910, 065552.40, 37.3830508, 23.2480927, 1.80, 0.40, 172.47, 1, 12, 0.86
5920, 065552.50, 37.3830510, 23.2480925, 1.80, 0.61, 287.87, 1, 12, 0.86
5930, 065552.60, 37.3830510, 23.2480927, 1.70, 0.26, 0.00, 1, 12, 0.86
5940, 065552.70, 37.3830508, 23.2480925, 1.80, 0.07, 0.00, 1, 12, 0.86
