Time [mS], AccX [mg], AccY [mg], AccZ [mg], GyroX [mdps], GyroY [mdps], GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T ['C]
386, 11, -2, 1007, -140, -70, -350, -204, -84, -859, 964.15, 27.95
387, 11, -2, 1008, -70, 0, -420, -205, -82, -859, 964.15, 27.95
388, 11, -1, 1008, -140, -70, -350, -204, -84, -859, 964.15, 27.95
389, 11, -2, 1007, -70, 0, -350, -207, -88, -861, 964.15, 27.95
390, 11, -2, 1008, -70, -70, -350, -210, -90, -864, 964.17, 27.95
391, 11, -2, 1008, -70, -70, -350, -208, -87, -859, 964.17, 27.95
392, 11, -2, 1008, -140, -70, -420, -204, -84, -856, 964.17, 27.95
393, 11, -2, 1006, -140, -70, -350, -205, -87, -858, 964.17, 27.95
394, 11, -2, 1007, -70, -70, -420, -211, -94, -861, 964.13, 27.95
395, 10, -2, 1007, -70, -70, -350, -210, -97, -862, 964.13, 27.95
396, 11, -2, 1007, -70, -70, -350, -210, -94, -858, 964.13, 27.95
397, 11, -2, 1007, -140, -70, -350, -211, -91, -858, 964.13, 27.95
398, 11, -2, 1007, -210, -70, -420, -211, -88, -861, 964.17, 27.95
399, 11, -2, 1007, -140, -140, -350, -211, -91, -861, 964.17, 27.95
400, 11, -2, 1008, -140, -70, -420, -205, -91, -859, 964.17, 27.95
401, 11, -2, 1008, -70, -70, -420, -207, -90, -856, 964.17, 27.95
402, 12, -2, 1007, -70, -70, -350, -208, -93, -853, 964.20, 27.95
403, 12, -1, 1007, -70, -70, -350, -208, -91, -862, 964.20, 27.95
404, 12, -1, 1007, -70, 0, -350, -210, -87, -864, 964.20, 27.95
405, 12, -3, 1007, -140, 0, -420, -207, -90, -855, 964.20, 27.95
406, 11, -2, 1007, -140, -70, -350, -201, -96, -856, 964.14, 27.95
407, 10, -2, 1007, -140, -70, -350, -201, -93, -856, 964.14, 27.95
408, 10, -2, 1007, -140, 0, -420, -202, -91, -856, 964.14, 27.95
409, 10, -2, 1007, -140, -70, -350, -204, -94, -859, 964.14, 27.95
410, 12, -2, 1006, -70, -70, -350, -208, -90, -867, 964.11, 27.95
411, 12, -2, 1007, -70, -70, -420, -211, -88, -862, 964.11, 27.95
412, 12, -2, 1007, -140, -70, -350, -216, -87, -853, 964.11, 27.95
413, 12, -2, 1008, -140, -70, -350, -216, -87, -856, 964.11, 27.95
414, 12, -2, 1009, -140, -70, -420, -211, -90, -856, 964.14, 27.95
415, 11, -1, 1009, -140, -70, -420, -207, -87, -856, 964.14, 27.95
416, 11, -2, 1009, -140, -70, -350, -205, -82, -855, 964.14, 27.95
417, 11, -2, 1007, -140, 0, -350, -208, -85, -859, 964.14, 27.95
418, 10, -2, 1006, -140, -70, -350, -208, -85, -871, 964.14, 27.95
419, 11, -2, 1006, -70, -70, -420, -207, -85, -868, 964.17, 27.95
420, 11, -1, 1006, -70, 0, -350, -204, -91, -856, 964.17, 27.95
421, 11, -2, 1007, -140, -70, -350, -207, -93, -855, 964.17, 27.95
422, 11, -1, 1008, -140, -70, -420, -208, -90, -855, 964.17, 27.95
423, 11, -2, 1009, -140, 0, -350, -207, -90, -862, 964.18, 27.95
424, 11, -2, 1007, -140, -70, -420, -208, -90, -874, 964.18, 27.95
425, 11, -3, 1006, -140, -70, -420, -205, -91, -871, 964.18, 27.95
426, 11, -2, 1007, -140, -70, -350, -207, -91, -862, 964.18, 27.95
427, 11, -2, 1006, -70, -70, -350, -204, -93, -859, 964.14, 27.95
428, 10, -3, 1007, -70, -70, -350, -201, -87, -858, 964.14, 27.95
429, 11, -1, 1008, -140, -70, -420, -204, -87, -861, 964.14, 27.95
430, 11, -2, 1009, -70, -70, -350, -207, -85, -864, 964.14, 27.95
431, 11, -2, 1008, -140, -70, -350, -207, -84, -861, 964.15, 27.95
432, 12, -2, 1008, -140, 0, -420, -208, -90, -859, 964.15, 27.95
433, 12, -2, 1007, -140, -70, -420, -210, -91, -861, 964.15, 27.95
434, 11, -1, 1007, -140, -70, -350, -210, -88, -864, 964.15, 27.95
435, 12, -1, 1007, -140, -70, -420, -204, -90, -862, 964.21, 27.95
436, 11, -2, 1008, -70, -70, -350, -207, -93, -858, 964.21, 27.95
437, 12, -2, 1008, -140, 0, -350, -210, -88, -856, 964.21, 27.95
438, 11, -2, 1008, -70, 0, -350, -205, -88, -856, 964.21, 27.95
439, 11, -3, 1008, -70, -70, -350, -202, -90, -859, 964.18, 27.98
440, 10, -2, 1007, -70, -70, -350, -202, -90, -861, 964.18, 27.98
441, 11, -2, 1006, -70, 0, -350, -204, -91, -864, 964.18, 27.98
442, 10, -2, 1006, -70, -70, -420, -205, -85, -862, 964.18, 27.98
443, 10, -2, 1006, -70, 0, -420, -211, -85, -858, 964.15, 27.98
444, 11, -2, 1006, -70, -70, -350, -211, -88, -859, 964.15, 27.98
445, 11, -2, 1007, -140, -70, -350, -210, -87, -858, 964.15, 27.98
446, 12, -2, 1007, -140, -70, -350, -210, -85, -855, 964.15, 27.98
447, 11, -2, 1007, -70, -70, -420, -210, -87, -856, 964.18, 27.98
448, 11, -2, 1008, -140, -140, -350, -208, -94, -868, 964.18, 27.98
449, 11, -2, 1007, -140, 0, -420, -210, -94, -868, 964.18, 27.98
450, 10, -2, 1006, -70, 0, -420, -213, -90, -861, 964.18, 27.98
451, 11, -2, 1007, -70, -70, -350, -211, -87, -859, 964.18, 27.98
452, 11, -1, 1007, -140, -70, -350, -207, -85, -856, 964.18, 27.98
453, 10, -2, 1008, -140, -70, -350, -204, -84, -858, 964.18, 27.98
454, 12, -2, 1008, -140, -70, -420, -207, -85, -858, 964.18, 27.98
455, 12, -2, 1008, -140, 0, -350, -211, -84, -858, 964.15, 27.98
456, 12, -2, 1008, -140, -70, -420, -210, -90, -864, 964.15, 27.98
457, 11, -2, 1007, -140, 0, -420, -208, -91, -861, 964.15, 27.98
458, 12, -2, 1007, -140, 0, -420, -207, -84, -858, 964.15, 27.98
459, 11, -1, 1007, -140, -70, -350, -204, -87, -862, 964.15, 27.98
460, 11, -1, 1007, -140, -70, -350, -202, -91, -858, 964.15, 27.98
461, 10, -2, 1008, -140, -70, -420, -208, -96, -858, 964.15, 27.98
462, 10, -2, 1007, -140, -70, -350, -207, -96, -858, 964.15, 27.98
463, 11, -2, 1007, -140, 0, -350, -204, -91, -858, 964.13, 27.98
464, 11, -2, 1007, -140, 0, -420, -207, -93, -862, 964.13, 27.98
465, 10, -2, 1008, -70, -70, -420, -207, -94, -858, 964.13, 27.98
466, 11, -2, 1007, -70, -70, -350, -207, -87, -853, 964.13, 27.98
467, 11, -2, 1007, -70, -70, -350, -210, -87, -855, 964.18, 27.98
468, 11, -1, 1008, -70, -70, -350, -211, -87, -861, 964.18, 27.98
469, 11, -2, 1008, -140, -70, -350, -210, -85, -858, 964.18, 27.98
470, 11, -2, 1008, -140, -70, -420, -205, -90, -856, 964.18, 27.98
471, 11, -2, 1008, -70, 0, -350, -205, -90, -858, 964.21, 27.98
472, 11, -3, 1007, -70, 0, -350, -207, -88, -855, 964.21, 27.98
473, 10, -2, 1007, -70, -70, -350, -208, -88, -853, 964.21, 27.98
474, 11, -1, 1007, -70, -70, -350, -205, -91, -862, 964.21, 27.98
475, 11, -2, 1007, -70, 0, -350, -204, -91, -865, 964.19, 27.98
476, 11, -2, 1007, -140, -70, -420, -210, -88, -856, 964.19, 27.98
477, 11, -2, 1007, -140, 0, -350, -210, -88, -855, 964.19, 27.98
478, 12, -2, 1007, -70, -70, -350, -208, -88, -855, 964.19, 27.98
479, 12, -1, 1007, -140, -70, -420, -207, -82, -855, 964.15, 27.98
480, 11, -2, 1008, -140, 0, -350, -205, -87, -853, 964.15, 27.98
481, 11, -2, 1007, -70, -70, -350, -205, -88, -852, 964.15, 27.98
482, 11, -2, 1008, -140, 0, -420, -208, -85, -852, 964.15, 27.98
483, 11, -1, 1007, -70, -70, -420, -210, -88, -853, 964.15, 27.98
484, 10, -2, 1008, -140, -70, -350, -207, -87, -852, 964.15, 27.98
485, 11, -2, 1007, -140, -70, -350, -208, -84, -853, 964.15, 27.98
486, 11, -2, 1007, -140, -70, -350, -210, -87, -858, 964.15, 27.98
487, 12, -2, 1008, -140, 0, -350, -208, -94, -858, 964.19, 27.98
488, 11, -2, 1007, -140, -140, -350, -210, -91, -855, 964.19, 27.98
489, 12, -2, 1007, -140, -70, -420, -210, -84, -855, 964.19, 27.98
490, 11, -2, 1007, -70, 0, -420, -204, -87, -855, 964.19, 27.98
491, 11, -2, 1008, -70, 0, -420, -202, -85, -856, 964.13, 27.98
492, 11, -2, 1007, -140, -70, -350, -207, -87, -858, 964.13, 27.98
493, 11, -2, 1007, -140, -70, -350, -207, -91, -858, 964.13, 27.98
494, 11, -1, 1007, -140, -70, -420, -205, -85, -856, 964.13, 27.98
495, 12, -2, 1007, -70, -70, -350, -207, -82, -856, 964.09, 27.98
496, 12, -2, 1008, -140, -140, -420, -207, -88, -859, 964.09, 27.98
497, 11, -2, 1007, -140, -70, -420, -207, -88, -862, 964.09, 27.98
498, 12, -2, 1008, -70, -70, -420, -207, -87, -858, 964.09, 27.98
499, 12, -2, 1007, -70, -70, -350, -210, -87, -856, 964.18, 27.98
500, 11, -3, 1007, -140, -70, -350, -210, -87, -861, 964.18, 27.98
501, 11, -2, 1007, -140, 0, -350, -211, -88, -858, 964.18, 27.98
502, 11, -1, 1007, -140, 0, -350, -211, -87, -858, 964.18, 27.98
503, 11, -2, 1007, -70, -70, -350, -205, -85, -859, 964.17, 27.98
504, 11, -2, 1008, -70, -70, -350, -207, -90, -859, 964.17, 27.98
505, 12, -2, 1007, -140, -70, -420, -208, -90, -861, 964.17, 27.98
506, 11, -2, 1008, -70, -70, -420, -207, -88, -858, 964.17, 27.98
507, 11, -3, 1007, -140, -70, -420, -202, -90, -856, 964.17, 27.98
508, 11, -2, 1009, -70, -70, -420, -205, -88, -856, 964.17, 27.98
509, 12, -2, 1006, -140, -70, -350, -205, -88, -858, 964.17, 27.98
510, 12, -2, 1007, -140, -140, -420, -202, -88, -859, 964.17, 27.98
511, 11, -2, 1007, -140, -140, -350, -204, -88, -859, 964.18, 27.98
512, 11, -1, 1008, -140, -70, -350, -204, -91, -859, 964.18, 27.98
513, 11, -2, 1007, -140, -70, -350, -204, -90, -856, 964.18, 27.98
514, 11, -1, 1007, -140, -140, -350, -202, -87, -858, 964.18, 27.98
515, 10, -2, 1007, -140, 0, -420, -205, -87, -858, 964.18, 27.98
516, 11, -2, 1008, -70, -70, -420, -211, -84, -855, 964.18, 27.98
517, 11, -2, 1008, -140, 0, -350, -207, -85, -855, 964.18, 27.98
518, 11, -2, 1008, -140, -70, -420, -204, -91, -858, 964.18, 27.98
519, 11, -2, 1007, -140, -70, -350, -204, -90, -859, 964.16, 27.98
520, 11, -2, 1007, -140, -70, -420, -207, -90, -859, 964.16, 27.98
521, 11, -2, 1008, -140, 0, -350, -202, -90, -859, 964.16, 27.98
522, 11, -1, 1006, -70, 0, -350, -201, -93, -855, 964.16, 27.98
523, 11, -1, 1008, -70, -70, -420, -204, -90, -852, 964.12, 27.98
524, 11, -2, 1008, -140, -140, -350, -204, -87, -855, 964.12, 27.98
525, 11, -1, 1007, -70, -70, -350, -205, -90, -855, 964.12, 27.97
526, 11, -3, 1007, -140, -70, -350, -205, -90, -864, 964.12, 27.97
527, 11, -2, 1007, -70, -70, -350, -207, -91, -876, 964.15, 27.97
528, 12, -2, 1007, -140, -70, -420, -204, -94, -864, 964.15, 27.97
529, 11, -2, 1007, -70, 0, -350, -202, -91, -850, 964.15, 27.97
530, 11, -3, 1007, -140, -70, -350, -210, -90, -853, 964.15, 27.97
531, 12, -2, 1007, -140, 0, -350, -207, -88, -861, 964.14, 27.97
532, 12, -2, 1007, -140, -70, -420, -202, -88, -862, 964.14, 27.97
533, 11, -2, 1008, -70, -70, -350, -210, -88, -858, 964.14, 27.97
534, 11, -3, 1007, -140, 0, -350, -210, -88, -853, 964.14, 27.97
535, 10, -2, 1008, -140, -70, -350, -199, -88, -858, 964.15, 27.97
536, 10, -2, 1008, -70, -70, -350, -202, -90, -859, 964.15, 27.97
537, 11, -2, 1007, -140, -70, -350, -211, -90, -856, 964.15, 27.97
538, 11, -2, 1007, -140, -70, -350, -207, -90, -859, 964.15, 27.97
539, 11, -2, 1007, -140, -70, -350, -204, -93, -861, 964.20, 27.97
540, 11, -3, 1007, -140, -70, -350, -208, -88, -862, 964.20, 27.97
541, 12, -2, 1008, -70, -70, -420, -205, -87, -859, 964.20, 27.97
542, 11, -3, 1007, -140, -70, -350, -204, -87, -853, 964.20, 27.97
543, 10, -2, 1007, -140, -70, -420, -205, -87, -855, 964.17, 27.97
544, 11, -2, 1007, -70, 0, -420, -208, -88, -852, 964.17, 27.97
545, 11, -1, 1007, -140, -70, -420, -207, -90, -853, 964.17, 27.97
546, 11, -2, 1007, -210, -70, -350, -207, -91, -853, 964.17, 27.97
547, 11, -2, 1008, -140, 0, -420, -207, -90, -853, 964.17, 27.97
548, 11, -2, 1007, -140, -70, -350, -205, -91, -852, 964.17, 27.97
549, 11, -2, 1007, -70, 0, -350, -208, -87, -853, 964.17, 27.97
550, 11, -2, 1007, -70, 0, -420, -208, -84, -858, 964.17, 27.97
551, 10, -2, 1007, -70, 0, -420, -201, -91, -858, 964.16, 27.97
552, 11, -2, 1007, -140, -140, -350, -204, -93, -856, 964.16, 27.97
553, 11, -2, 1008, -70, 0, -350, -205, -90, -859, 964.16, 27.97
554, 11, -2, 1007, -140, -70, -350, -207, -91, -859, 964.16, 27.97
555, 11, -2, 1008, -140, 0, -350, -208, -91, -856, 964.16, 27.97
556, 10, -2, 1007, -70, -70, -420, -208, -84, -855, 964.16, 27.97
557, 11, -1, 1007, -140, -70, -420, -205, -84, -856, 964.16, 27.97
558, 11, -2, 1005, -140, -70, -350, -205, -87, -859, 964.16, 27.97
559, 10, -2, 1006, -140, 0, -420, -210, -84, -859, 964.19, 27.97
560, 10, -3, 1008, -140, -70, -350, -207, -82, -859, 964.19, 27.97
561, 11, -2, 1007, -70, 0, -350, -199, -88, -858, 964.19, 27.97
562, 11, -2, 1007, -140, -70, -350, -198, -91, -853, 964.19, 27.97
563, 10, -1, 1007, -140, -70, -350, -201, -90, -861, 964.19, 27.97
564, 11, -3, 1007, -140, 0, -350, -205, -87, -859, 964.19, 27.97
565, 11, -2, 1007, -140, -70, -350, -211, -84, -852, 964.19, 27.97
566, 10, -2, 1006, -140, -70, -420, -210, -87, -855, 964.19, 27.97
567, 11, -2, 1007, -140, -70, -420, -205, -90, -862, 964.18, 27.97
568, 12, -2, 1008, -140, 0, -350, -207, -90, -862, 964.18, 27.97
569, 11, -2, 1008, -140, 0, -420, -207, -93, -855, 964.18, 27.97
570, 12, -2, 1008, -140, 0, -350, -204, -93, -870, 964.18, 27.97
571, 11, -2, 1007, -140, 0, -350, -210, -94, -876, 964.18, 27.97
572, 11, -2, 1008, -140, -70, -420, -208, -91, -859, 964.18, 27.97
573, 11, -2, 1007, -140, -70, -350, -205, -87, -855, 964.18, 27.97
574, 11, -3, 1007, -140, -70, -420, -208, -87, -856, 964.18, 27.97
575, 11, -2, 1006, -140, -140, -350, -211, -88, -859, 964.17, 27.97
576, 11, -2, 1008, -70, 0, -350, -207, -90, -861, 964.17, 27.97
577, 11, -2, 1007, -70, -70, -350, -205, -94, -862, 964.17, 27.97
578, 11, -2, 1007, -140, -70, -420, -207, -93, -864, 964.17, 27.97
579, 11, -2, 1007, -70, -70, -420, -205, -96, -861, 964.14, 27.97
580, 11, -2, 1007, -70, 0, -350, -207, -97, -856, 964.14, 27.97
581, 12, -2, 1006, -140, -70, -420, -208, -90, -856, 964.14, 27.97
582, 11, -1, 1007, -140, -70, -420, -204, -84, -856, 964.14, 27.97
583, 11, -2, 1008, -70, 0, -420, -202, -85, -858, 964.13, 27.97
584, 11, -2, 1008, -140, -70, -350, -201, -90, -855, 964.13, 27.97
585, 11, -1, 1008, -70, 0, -350, -201, -88, -853, 964.13, 27.97
586, 11, -2, 1006, -140, -70, -420, -202, -90, -864, 964.13, 27.97
587, 10, -1, 1008, -140, -70, -350, -205, -90, -865, 964.17, 27.97
588, 11, -2, 1007, -140, -70, -350, -205, -82, -856, 964.17, 27.97
589, 11, -2, 1007, -140, -70, -350, -207, -87, -858, 964.17, 27.97
590, 10, -1, 1007, -140, 0, -350, -210, -88, -858, 964.17, 27.97
591, 11, -2, 1007, -70, -70, -350, -210, -87, -858, 964.18, 27.97
592, 10, -2, 1007, -140, -70, -350, -207, -85, -856, 964.18, 27.97
593, 11, -2, 1008, -140, -70, -350, -204, -88, -859, 964.18, 27.97
594, 11, -2, 1006, -70, -70, -420, -205, -93, -864, 964.18, 27.97
595, 11, -2, 1007, -140, -70, -420, -207, -88, -859, 964.18, 27.97
596, 11, -1, 1007, -70, -70, -420, -210, -90, -858, 964.15, 27.97
597, 10, -2, 1006, -140, 0, -350, -207, -94, -862, 964.15, 27.97
598, 10, -2, 1008, -70, 0, -350, -207, -91, -862, 964.15, 27.97
599, 11, -2, 1007, -140, -70, -350, -208, -91, -862, 964.15, 27.97
600, 10, -2, 1006, -70, 0, -350, -208, -91, -859, 964.16, 27.97
601, 11, -2, 1007, -140, -70, -420, -207, -93, -858, 964.16, 27.97
602, 11, -2, 1007, -140, 0, -420, -210, -93, -859, 964.16, 27.97
603, 11, -3, 1007, -70, -70, -420, -210, -91, -858, 964.16, 27.97
604, 11, -1, 1008, -70, 0, -420, -207, -90, -859, 964.17, 27.97
605, 11, -2, 1007, -70, 0, -350, -207, -87, -858, 964.17, 27.97
606, 10, -2, 1007, -140, -70, -420, -207, -88, -853, 964.17, 27.97
607, 11, -2, 1007, -70, -70, -350, -204, -90, -856, 964.17, 27.97
608, 11, -2, 1007, -140, 0, -350, -204, -87, -861, 964.19, 27.97
609, 11, -2, 1007, -140, -70, -350, -207, -84, -861, 964.19, 27.97
610, 10, -2, 1006, -140, -70, -350, -208, -84, -859, 964.19, 27.97
611, 10, -2, 1007, -70, -70, -350, -211, -87, -858, 964.19, 27.97
612, 11, -2, 1006, -70, -70, -350, -208, -91, -858, 964.19, 27.97
613, 11, -2, 1007, -70, -140, -350, -208, -88, -859, 964.19, 27.97
614, 11, -1, 1006, -140, 0, -350, -208, -85, -859, 964.19, 27.97
615, 11, -2, 1007, -70, -70, -420, -208, -87, -856, 964.19, 27.97
616, 11, -2, 1007, -70, -70, -350, -204, -90, -850, 964.12, 27.97
617, 12, -2, 1007, -140, 0, -420, -199, -93, -852, 964.12, 27.97
618, 10, -2, 1006, -140, -140, -350, -204, -91, -855, 964.12, 27.97
619, 11, -2, 1006, -70, -70, -350, -204, -90, -856, 964.12, 27.97
620, 11, -2, 1007, -140, 0, -350, -207, -88, -856, 964.12, 27.97
621, 11, -2, 1006, -70, -70, -350, -208, -87, -859, 964.12, 27.97
622, 11, -2, 1008, -70, 0, -420, -205, -85, -861, 964.12, 27.97
623, 11, -2, 1007, -140, 0, -420, -205, -84, -859, 964.12, 27.97
624, 11, -2, 1008, -70, -70, -420, -204, -94, -862, 964.16, 27.97
625, 11, -2, 1008, -140, -70, -350, -208, -97, -858, 964.16, 27.97
626, 12, -2, 1007, -140, -70, -420, -210, -91, -859, 964.16, 27.97
627, 10, -2, 1006, -140, 0, -350, -199, -88, -859, 964.16, 27.97
628, 11, -2, 1006, -70, -70, -350, -199, -88, -859, 964.13, 27.97
629, 11, -2, 1007, -70, -70, -350, -205, -93, -864, 964.13, 27.97
630, 11, -2, 1007, -140, -70, -420, -210, -91, -864, 964.13, 27.97
631, 11, -2, 1007, -140, 0, -420, -213, -90, -864, 964.13, 27.97
632, 12, -1, 1007, -140, 0, -420, -210, -88, -867, 964.16, 27.97
633, 11, -1, 1007, -70, -70, -350, -207, -87, -861, 964.16, 27.97
634, 11, -2, 1006, -70, -70, -350, -205, -90, -855, 964.16, 27.97
635, 11, -2, 1008, -140, -70, -350, -207, -88, -855, 964.16, 27.97
636, 11, -2, 1008, -140, -140, -350, -207, -88, -853, 964.21, 27.97
637, 11, -2, 1007, -140, 0, -350, -210, -88, -855, 964.21, 27.97
638, 10, -2, 1007, -140, -70, -350, -210, -87, -858, 964.21, 27.97
639, 11, -2, 1007, -140, 0, -350, -208, -93, -858, 964.21, 27.97
640, 11, -2, 1007, -70, -70, -350, -208, -94, -862, 964.20, 27.97
641, 11, -2, 1007, -140, -140, -350, -210, -91, -862, 964.20, 27.97
642, 11, -2, 1007, -140, -70, -350, -210, -90, -858, 964.20, 27.97
643, 11, -2, 1008, -70, -140, -420, -205, -91, -856, 964.20, 27.97
644, 11, -2, 1007, -70, -70, -350, -208, -88, -856, 964.22, 27.97
645, 11, -2, 1008, -140, 0, -420, -213, -87, -859, 964.22, 27.97
646, 11, -2, 1007, -70, -70, -350, -211, -90, -861, 964.22, 27.97
647, 10, -2, 1007, -140, -70, -350, -208, -88, -862, 964.22, 27.97
648, 10, -2, 1007, -70, -70, -420, -207, -91, -861, 964.19, 27.97
649, 11, -2, 1006, -140, -70, -350, -204, -90, -861, 964.19, 27.97
650, 11, -2, 1007, -70, -70, -420, -202, -87, -861, 964.19, 27.97
651, 11, -2, 1007, -70, -70, -350, -208, -90, -859, 964.19, 27.97
652, 12, -1, 1008, -70, 0, -350, -208, -91, -862, 964.20, 27.97
653, 11, -1, 1008, -280, 140, -420, -201, -88, -861, 964.20, 27.97
654, 11, -3, 1007, -210, 70, -490, -202, -85, -859, 964.20, 27.97
655, 288, 134, 1014, 280, -70, -7630, -210, -87, -862, 964.20, 27.97
656, 307, -56, 1001, 560, 0, -9170, -210, -87, -864, 964.21, 27.97
657, 72, -119, 1007, 210, -490, 8050, -202, -88, -858, 964.21, 27.97
658, 8, -41, 1012, 350, -210, 6650, -202, -91, -859, 964.21, 27.97
659, -83, -7, 1007, -420, 0, -3640, -208, -88, -862, 964.21, 27.97
660, -97, 8, 1002, 140, 140, -13230, -211, -85, -859, 964.16, 27.97
661, -3, 40, 999, 0, 140, -18200, -205, -88, -861, 964.16, 27.97
662, -24, 28, 1014, -140, 280, -15610, -210, -88, -864, 964.16, 27.97
663, -7, -17, 1007, 0, 210, -12180, -216, -90, -864, 964.16, 27.97
664, 1, -80, 1005, -140, 0, 2100, -211, -87, -861, 964.14, 27.97
665, -47, 1, 1008, -140, -140, 11830, -207, -82, -855, 964.14, 27.97
666, -44, 37, 1008, 140, 0, 8260, -211, -90, -856, 964.14, 27.97
667, 8, 5, 1007, -70, 70, -630, -207, -90, -861, 964.14, 27.97
668, 17, -16, 1008, 140, -70, -2380, -202, -88, -862, 964.11, 27.97
669, 19, -4, 1009, -280, 210, -1960, -202, -91, -859, 964.11, 27.97
670, 22, -7, 1003, 70, -70, -350, -207, -91, -858, 964.11, 27.97
671, -9, -4, 1010, 630, -280, -910, -205, -90, -858, 964.11, 27.97
672, -6, -12, 1008, -280, 70, 1050, -208, -90, -862, 964.17, 27.97
673, -45, -2, 1007, -70, 140, 910, -211, -90, -865, 964.17, 27.97
674, -23, 0, 1007, -140, 0, -210, -208, -87, -864, 964.17, 27.97
675, 10, -1, 1007, -70, -70, -420, -208, -85, -864, 964.17, 27.97
676, 12, 0, 1009, -350, -70, -350, -207, -88, -868, 964.19, 27.97
677, 10, -1, 1007, -560, 70, -420, -210, -85, -865, 964.19, 27.97
678, 9, -3, 1004, -350, -70, -350, -210, -85, -861, 964.19, 27.97
679, 11, -1, 1006, -140, -140, -350, -208, -87, -862, 964.19, 27.97
680, 11, -1, 1007, -140, -70, -350, -214, -88, -864, 964.14, 27.97
681, 11, -2, 1007, -70, -70, -420, -213, -91, -874, 964.14, 27.97
682, 10, -1, 1007, -210, -70, -420, -207, -93, -876, 964.14, 27.97
683, 11, -2, 1007, -70, -70, -420, -208, -93, -867, 964.14, 27.97
684, 11, -1, 1007, -140, -70, -350, -207, -96, -861, 964.15, 27.97
685, 11, -2, 1007, -140, -70, -350, -207, -91, -862, 964.15, 27.97
686, 11, -2, 1007, -210, -70, -420, -210, -87, -864, 964.15, 27.97
687, 10, -1, 1006, -140, -70, -350, -211, -87, -861, 964.15, 27.97
688, 11, -2, 1007, -140, -70, -350, -214, -85, -858, 964.21, 27.97
689, 11, -2, 1008, -140, 0, -420, -211, -84, -862, 964.21, 27.97
690, 11, -2, 1007, -140, -70, -350, -211, -84, -862, 964.21, 27.97
691, 11, -2, 1007, -140, -70, -350, -211, -84, -861, 964.21, 27.97
692, 11, -2, 1007, -140, -70, -350, -208, -87, -868, 964.22, 27.97
693, 11, -1, 1007, -140, 0, -350, -210, -88, -868, 964.22, 27.97
694, 11, -2, 1007, -140, 0, -350, -214, -85, -865, 964.22, 27.97
695, 11, -2, 1006, -140, -70, -350, -213, -82, -868, 964.22, 27.97
696, 10, -2, 1006, -140, -70, -350, -208, -87, -864, 964.18, 27.97
697, 11, -2, 1007, -140, -70, -420, -210, -90, -865, 964.18, 27.97
698, 10, -1, 1009, -140, -70, -350, -213, -88, -864, 964.18, 27.97
699, 11, -2, 1009, -140, 0, -420, -210, -93, -862, 964.18, 27.97
700, 11, -2, 1009, -140, 0, -350, -210, -90, -871, 964.20, 27.97
701, 11, -1, 1007, -140, -70, -350, -210, -84, -871, 964.20, 27.97
702, 11, -2, 1007, -140, 0, -350, -207, -87, -862, 964.20, 27.97
703, 10, -2, 1006, -70, -70, -350, -211, -87, -861, 964.20, 27.97
704, 10, -2, 1005, -140, -70, -420, -214, -85, -864, 964.18, 27.97
705, 11, -2, 1007, -140, 0, -350, -214, -88, -865, 964.18, 27.97
706, 10, -2, 1008, -140, -70, -350, -213, -90, -867, 964.18, 27.97
