IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.037089,-0.007289,0.047990,0.998132
0.037022,-0.007272,0.047988,0.998135
0.037055,-0.007253,0.047984,0.998134
0.037086,-0.007332,0.047983,0.998133
0.037111,-0.007396,0.047993,0.998131
0.037037,-0.007453,0.048005,0.998132
0.036973,-0.007404,0.048000,0.998135
0.037015,-0.007360,0.047995,0.998134
0.037151,-0.007321,0.047990,0.998130
0.037155,-0.007198,0.047984,0.998131
0.037061,-0.007196,0.047981,0.998135
0.037087,-0.007192,0.047990,0.998133
0.037112,-0.007293,0.048001,0.998131
0.037128,-0.007270,0.048008,0.998130
0.037148,-0.007253,0.048004,0.998130
0.037263,-0.007328,0.048001,0.998125
0.037257,-0.007300,0.047997,0.998126
0.037245,-0.007275,0.047993,0.998127
0.037240,-0.007350,0.047992,0.998126
0.037316,-0.007322,0.047998,0.998123
0.037300,-0.007295,0.048007,0.998124
0.037302,-0.007367,0.048006,0.998123
0.037279,-0.007331,0.048002,0.998124
0.037369,-0.007392,0.047999,0.998121
0.037350,-0.007444,0.047998,0.998121
0.037432,-0.007388,0.047992,0.998119
0.037394,-0.007348,0.047987,0.998121
0.037363,-0.007326,0.047994,0.998122
0.037341,-0.007296,0.047990,0.998123
0.037219,-0.007277,0.047987,0.998128
0.037219,-0.007351,0.047988,0.998127
0.037313,-0.007407,0.047987,0.998123
0.037312,-0.007467,0.047987,0.998123
0.037195,-0.007415,0.047983,0.998128
0.037101,-0.007374,0.047991,0.998131
0.037130,-0.007431,0.048003,0.998129
0.037147,-0.007476,0.048014,0.998128
0.037262,-0.007519,0.048008,0.998123
0.037249,-0.007453,0.048014,0.998124
0.037238,-0.007399,0.048021,0.998125
0.037336,-0.007447,0.048018,0.998121
0.037408,-0.007494,0.048013,0.998118
0.037372,-0.007526,0.048011,0.998119
0.037343,-0.007563,0.048010,0.998120
0.037326,-0.007584,0.048020,0.998120
0.037417,-0.007596,0.048027,0.998116
0.037392,-0.007526,0.048019,0.998118
0.037448,-0.007463,0.048008,0.998117
0.037415,-0.007511,0.048010,0.998118
0.037377,-0.007540,0.048010,0.998119
0.037448,-0.007560,0.048005,0.998116
0.037515,-0.007577,0.048014,0.998113
0.037462,-0.007687,0.048019,0.998114
0.037520,-0.007688,0.048013,0.998112
0.037462,-0.007693,0.048011,0.998114
0.037416,-0.007697,0.048009,0.998116
0.037475,-0.007593,0.047998,0.998115
0.037527,-0.007614,0.047992,0.998114
0.037569,-0.007620,0.047987,0.998112
0.037596,-0.007634,0.047982,0.998111
0.037618,-0.007635,0.047978,0.998111
0.037640,-0.007730,0.047978,0.998109
0.037559,-0.007708,0.047987,0.998112
0.037491,-0.007793,0.047999,0.998113
0.037540,-0.007765,0.047995,0.998112
0.037594,-0.007836,0.047996,0.998109
0.037630,-0.007893,0.047997,0.998107
0.037660,-0.007939,0.047997,0.998106
0.037670,-0.007892,0.047990,0.998106
0.037694,-0.007845,0.047983,0.998106
0.037718,-0.007902,0.047997,0.998104
0.037640,-0.007867,0.047991,0.998107
0.037663,-0.007824,0.047984,0.998107
0.037678,-0.007790,0.047978,0.998107
0.037601,-0.007862,0.047981,0.998109
0.037622,-0.007830,0.047974,0.998109
0.037747,-0.007883,0.047973,0.998104
0.037754,-0.007931,0.047975,0.998103
0.037762,-0.007886,0.047966,0.998104
0.037762,-0.007849,0.047959,0.998104
0.037751,-0.007809,0.047953,0.998105
0.037754,-0.007863,0.047955,0.998105
0.037762,-0.007832,0.047949,0.998105
0.037839,-0.007790,0.047942,0.998103
0.037813,-0.007761,0.047938,0.998104
0.037892,-0.007838,0.047948,0.998100
0.037857,-0.007801,0.047944,0.998102
0.037850,-0.007876,0.047945,0.998101
0.037938,-0.007922,0.047944,0.998098
0.038010,-0.007959,0.047944,0.998095
0.038050,-0.007988,0.047943,0.998093
0.037985,-0.007932,0.047937,0.998096
0.038038,-0.007978,0.047934,0.998094
0.038100,-0.008004,0.047933,0.998092
0.038035,-0.007935,0.047925,0.998095
0.038084,-0.007885,0.047915,0.998094
0.038026,-0.007933,0.047919,0.998096
0.038073,-0.007966,0.047920,0.998094
